,player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.injured,player.photo,statistics.team.id,statistics.team.name,statistics.team.logo,statistics.league.id,statistics.league.name,statistics.league.country,statistics.league.logo,statistics.league.flag,statistics.league.season,statistics.games.appearences,statistics.games.lineups,statistics.games.minutes,statistics.games.number,statistics.games.position,statistics.games.rating,statistics.games.captain,statistics.substitutes.in,statistics.substitutes.out,statistics.substitutes.bench,statistics.shots.total,statistics.shots.on,statistics.goals.total,statistics.goals.conceded,statistics.goals.assists,statistics.goals.saves,statistics.passes.total,statistics.passes.key,statistics.passes.accuracy,statistics.tackles.total,statistics.tackles.blocks,statistics.tackles.interceptions,statistics.duels.total,statistics.duels.won,statistics.dribbles.attempts,statistics.dribbles.success,statistics.dribbles.past,statistics.fouls.drawn,statistics.fouls.committed,statistics.cards.yellow,statistics.cards.yellowred,statistics.cards.red,statistics.penalty.won,statistics.penalty.commited,statistics.penalty.scored,statistics.penalty.missed,statistics.penalty.saved
13,347877,Curro Muñoz,Francisco,Muñoz Verano,20,2003-01-07,,Spain,Spain,,,False,https://media-2.api-sports.io/football/players/347877.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
14,350365,Unai Hernandez,Unai,Hernandez,18,2004-12-14,,Spain,Spain,,,False,https://media-2.api-sports.io/football/players/350365.png,547,Girona,https://media-3.api-sports.io/football/teams/547.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,351235,Kikín,José Antonio,Ángel García,20,2003-01-20,,Spain,Spain,,,False,https://media-2.api-sports.io/football/players/351235.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Defender,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
16,353463,M. Diakité,Moussa,Diakité,20,2003-11-04,,Mali,Mali,,,False,https://media-3.api-sports.io/football/players/353463.png,724,Cadiz,https://media-1.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
17,363331,Juan Martín Ginzo,Juan Martín,Ginzo,20,2002-03-05,,Argentina,Argentina,176 cm,78 kg,False,https://media-2.api-sports.io/football/players/363331.png,530,Atletico Madrid,https://media-3.api-sports.io/football/teams/530.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,364416,Jesús,Jesús,López Soria,20,2002-08-01,La Nucía,Spain,Spain,187 cm,,False,https://media-3.api-sports.io/football/players/364416.png,797,Elche,https://media-2.api-sports.io/football/teams/797.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0
19,378284,Etta Eyong,Karl Edouard Blaise,Etta Eyong,20,2003-10-14,,Cameroon,Cameroon,,,False,https://media-1.api-sports.io/football/players/378284.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
20,15,T. Delaney,Thomas Joseph,Delaney,32,1991-09-03,Frederiksberg,Denmark,Denmark,182 cm,79 kg,False,https://media-3.api-sports.io/football/players/15.png,536,Sevilla,https://media-1.api-sports.io/football/teams/536.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,8.0,2.0,305.0,,Midfielder,6.637500,False,6.0,2.0,12.0,3.0,1.0,0.0,0.0,,,158.0,2.0,17.0,4.0,2.0,4.0,29.0,18.0,,,,5.0,4.0,3.0,0.0,0.0,,,0.0,0.0,
21,550,K. Dolberg,Kasper,Dolberg Rasmussen,26,1997-10-06,Silkeborg,Denmark,Denmark,186 cm,82 kg,False,https://media-1.api-sports.io/football/players/550.png,536,Sevilla,https://media-3.api-sports.io/football/teams/536.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,4.0,2.0,198.0,,Attacker,6.550000,False,2.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,,27.0,1.0,6.0,1.0,,,19.0,9.0,1.0,1.0,,4.0,2.0,0.0,0.0,0.0,,,0.0,0.0,
22,781,J. Pastore,Javier Matías,Pastore,34,1989-06-20,Córdoba,Argentina,Argentina,187 cm,78 kg,False,https://media-2.api-sports.io/football/players/781.png,797,Elche,https://media-1.api-sports.io/football/teams/797.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,1.0,0.0,4.0,,Midfielder,6.300000,False,1.0,0.0,7.0,,,0.0,0.0,,,7.0,,6.0,,,,2.0,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,
23,6492,J. Ledesma,Jeremías Conan,Ledesma,30,1993-02-13,Pergamino,Argentina,Argentina,187 cm,70 kg,False,https://media-2.api-sports.io/football/players/6492.png,724,Cadiz,https://media-1.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,34.0,34.0,3060.0,,Goalkeeper,7.170588,False,0.0,0.0,0.0,,,0.0,48.0,,135.0,974.0,1.0,13.0,3.0,,2.0,28.0,21.0,3.0,3.0,,7.0,1.0,2.0,0.0,0.0,,,0.0,0.0,1.0
24,14444,M. Mbaye,Mamadou,Mbaye,25,1998-06-28,Dakar,Senegal,Senegal,192 cm,,False,https://media-1.api-sports.io/football/players/14444.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,14.0,7.0,754.0,,Defender,6.671428,False,7.0,1.0,21.0,1.0,,0.0,0.0,,,291.0,2.0,16.0,10.0,8.0,7.0,70.0,43.0,5.0,5.0,,2.0,6.0,2.0,0.0,0.0,,,0.0,0.0,
25,18833,Lucas Pérez,Lucas,Pérez Martínez,35,1988-09-10,A Coruña,Spain,Spain,180 cm,82 kg,False,https://media-1.api-sports.io/football/players/18833.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,14.0,5.0,623.0,,Attacker,6.714285,False,9.0,3.0,10.0,13.0,6.0,3.0,0.0,,,192.0,4.0,11.0,3.0,,1.0,41.0,12.0,9.0,3.0,,4.0,5.0,2.0,0.0,0.0,,,0.0,0.0,
26,18893,F. Fernández,Federico,Fernández,34,1989-02-21,Tres Algarrobos,Argentina,Argentina,190 cm,83 kg,False,https://media-1.api-sports.io/football/players/18893.png,797,Elche,https://media-1.api-sports.io/football/teams/797.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,1.0,1.0,90.0,,Defender,6.900000,False,0.0,0.0,4.0,,,0.0,0.0,,,14.0,,8.0,1.0,,2.0,4.0,2.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,
27,46669,Barbero,Iván,Martínez Gonzálvez,25,1998-08-17,Roquetas de Mar,Spain,Spain,187 cm,78 kg,False,https://media-2.api-sports.io/football/players/46669.png,727,Osasuna,https://media-2.api-sports.io/football/teams/727.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
28,46755,David Gil,David,Gil Mohedano,29,1994-01-11,Getafe,Spain,Spain,186 cm,81 kg,False,https://media-1.api-sports.io/football/players/46755.png,724,Cadiz,https://media-1.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,4.0,4.0,360.0,,Goalkeeper,7.300000,False,0.0,0.0,23.0,,,0.0,5.0,,18.0,114.0,,12.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0
29,47100,Iza Carcelén,Isaac,Carcelén Valencia,30,1993-04-23,El Puerto de Santa María,Spain,Spain,170 cm,69 kg,False,https://media-3.api-sports.io/football/players/47100.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,27.0,25.0,2204.0,,Defender,6.988888,False,2.0,4.0,4.0,6.0,1.0,0.0,0.0,1.0,,743.0,16.0,22.0,69.0,11.0,20.0,222.0,130.0,19.0,13.0,,27.0,16.0,4.0,0.0,3.0,,,0.0,0.0,
30,47229,Fali,Rafael,Jiménez Jarque,30,1993-08-12,Valencia,Spain,Spain,186 cm,84 kg,False,https://media-2.api-sports.io/football/players/47229.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,25.0,22.0,1721.0,,Defender,6.740000,False,3.0,11.0,10.0,9.0,1.0,0.0,0.0,,,590.0,4.0,18.0,27.0,15.0,13.0,129.0,73.0,4.0,2.0,,18.0,16.0,6.0,0.0,0.0,,,0.0,0.0,
31,163245,Martín Calderón,Martín Manuel,Calderón Gómez,24,1999-03-01,Jerez de la Frontera,Spain,Spain,183 cm,77 kg,False,https://media-1.api-sports.io/football/players/163245.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
32,181218,Álex Sala,Álex,Sala Herrero,22,2001-04-09,Barcelona,Spain,Spain,,,False,https://media-3.api-sports.io/football/players/181218.png,547,Girona,https://media-1.api-sports.io/football/teams/547.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
33,182602,Julen Lobete,Julen,Lobete Cienfuegos,23,2000-09-18,Lezo,Spain,Spain,180 cm,73 kg,False,https://media-2.api-sports.io/football/players/182602.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
34,185810,Raúl Parra,Raúl,Parra Artal,24,1999-11-26,,Spain,Spain,,,False,https://media-2.api-sports.io/football/players/185810.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,6.0,4.0,312.0,,Defender,6.366666,False,2.0,4.0,19.0,,,0.0,0.0,,,80.0,1.0,8.0,4.0,3.0,1.0,23.0,10.0,1.0,,,3.0,6.0,1.0,0.0,0.0,,,0.0,0.0,
35,188445,Luismi Cruz,Luis Miguel,Cruz Hernández,22,2001-05-23,El Puerto de Santa María,Spain,Spain,166 cm,,False,https://media-3.api-sports.io/football/players/188445.png,536,Sevilla,https://media-2.api-sports.io/football/teams/536.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
36,263530,Pau Victor,Pau,Victor Delgado,22,2001-11-26,San Cugat del Vallès,Spain,Spain,184 cm,,False,https://media-2.api-sports.io/football/players/263530.png,547,Girona,https://media-3.api-sports.io/football/teams/547.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
37,270516,Peter,Peter Federico,González Carmona,21,2002-07-25,Madrid,Spain,Spain,,,False,https://media-2.api-sports.io/football/players/270516.png,541,Real Madrid,https://media-2.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
38,327552,Nando,Hernando,Almodóvar Marrufo,20,2003-11-03,Jerez de la Frontera,Spain,Spain,192 cm,,False,https://media-3.api-sports.io/football/players/327552.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
39,337963,Victor Aznar,Victor Wehbi,Aznar Ussen,21,2002-10-17,São Paulo,Brazil,Brazil,189 cm,,False,https://media-2.api-sports.io/football/players/337963.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,17.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
40,937,Rubén Sobrino,Rubén,Sobrino Pozuelo,31,1992-06-01,Daimiel,Spain,Spain,185 cm,73 kg,False,https://media-3.api-sports.io/football/players/937.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,33.0,28.0,2471.0,,Attacker,6.618181,False,5.0,10.0,6.0,23.0,12.0,3.0,0.0,2.0,,594.0,24.0,13.0,54.0,3.0,24.0,418.0,195.0,64.0,28.0,,53.0,50.0,11.0,0.0,0.0,,,0.0,0.0,
41,2508,S. Arzamendia,Santiago,Arzamendia Duarte,25,1998-05-05,Wanda,Argentina,Paraguay,172 cm,72 kg,False,https://media-2.api-sports.io/football/players/2508.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,12.0,5.0,478.0,,Defender,6.260000,False,7.0,2.0,33.0,4.0,2.0,0.0,0.0,,,183.0,6.0,11.0,10.0,1.0,2.0,54.0,21.0,7.0,3.0,,2.0,4.0,0.0,0.0,0.0,,,0.0,0.0,
42,24793,Jorge Meré,Jorge,Meré Pérez,26,1997-04-17,Oviedo,Spain,Spain,182 cm,77 kg,False,https://media-1.api-sports.io/football/players/24793.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,10.0,6.0,600.0,,Defender,6.710000,False,4.0,2.0,10.0,2.0,1.0,0.0,0.0,,,215.0,,17.0,11.0,6.0,6.0,42.0,29.0,,,,3.0,1.0,0.0,0.0,0.0,,,0.0,0.0,
43,46691,Fede San Emeterio,Federico,San Emeterio Díaz,26,1997-03-16,Sierra de Ibio,Spain,Spain,174 cm,68 kg,False,https://media-1.api-sports.io/football/players/46691.png,724,Cadiz,https://media-1.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,33.0,24.0,1855.0,,Midfielder,6.600000,False,9.0,21.0,9.0,4.0,1.0,0.0,0.0,1.0,,649.0,6.0,15.0,41.0,14.0,17.0,208.0,88.0,4.0,2.0,,22.0,58.0,14.0,0.0,0.0,,,0.0,0.0,
44,46759,A. Espino,Luis Alfonso,Espino García,31,1992-01-05,San Jacinto,Uruguay,Uruguay,172 cm,71 kg,False,https://media-3.api-sports.io/football/players/46759.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,36.0,35.0,3123.0,,Defender,6.805555,False,1.0,2.0,2.0,16.0,1.0,0.0,0.0,4.0,,1144.0,36.0,21.0,89.0,11.0,46.0,361.0,182.0,47.0,24.0,,36.0,49.0,7.0,0.0,0.0,,,0.0,0.0,
45,46769,Álex Fernández,Alejandro,Fernández Iglesias,31,1992-10-15,Madrid,Spain,Spain,182 cm,72 kg,False,https://media-2.api-sports.io/football/players/46769.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,28.0,17.0,1574.0,,Midfielder,6.671428,False,11.0,8.0,14.0,15.0,9.0,3.0,0.0,,,679.0,17.0,21.0,13.0,1.0,8.0,119.0,44.0,9.0,5.0,,14.0,7.0,0.0,0.0,0.0,,,1.0,0.0,
46,46772,José Mari,José María,Martín Bejarano-Serrano,36,1987-12-06,Rota,Spain,Spain,180 cm,69 kg,False,https://media-1.api-sports.io/football/players/46772.png,724,Cadiz,https://media-1.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,18.0,2.0,385.0,,Midfielder,6.616666,False,16.0,3.0,28.0,4.0,2.0,0.0,0.0,,,201.0,5.0,9.0,16.0,1.0,5.0,59.0,30.0,5.0,2.0,,7.0,6.0,4.0,0.0,0.0,,,0.0,0.0,
47,46818,Luis Hernández,Luis,Hernández Rodríguez,34,1989-04-14,Madrid,Spain,Spain,183 cm,75 kg,False,https://media-3.api-sports.io/football/players/46818.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,35.0,35.0,3150.0,,Defender,6.902857,False,0.0,0.0,1.0,6.0,1.0,0.0,0.0,,,1279.0,13.0,29.0,33.0,24.0,31.0,149.0,83.0,3.0,3.0,,7.0,27.0,7.0,1.0,0.0,,,0.0,0.0,
48,46824,Iván Alejo,Iván,Alejo Peralta,28,1995-02-10,Valladolid,Spain,Spain,184 cm,73 kg,False,https://media-1.api-sports.io/football/players/46824.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,31.0,13.0,1303.0,,Midfielder,6.509677,False,18.0,11.0,20.0,17.0,6.0,0.0,0.0,1.0,,269.0,22.0,6.0,31.0,3.0,5.0,231.0,111.0,38.0,11.0,,44.0,38.0,12.0,1.0,0.0,,,0.0,0.0,
