,player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.injured,player.photo,statistics.team.id,statistics.team.name,statistics.team.logo,statistics.league.id,statistics.league.name,statistics.league.country,statistics.league.logo,statistics.league.flag,statistics.league.season,statistics.games.appearences,statistics.games.lineups,statistics.games.minutes,statistics.games.number,statistics.games.position,statistics.games.rating,statistics.games.captain,statistics.substitutes.in,statistics.substitutes.out,statistics.substitutes.bench,statistics.shots.total,statistics.shots.on,statistics.goals.total,statistics.goals.conceded,statistics.goals.assists,statistics.goals.saves,statistics.passes.total,statistics.passes.key,statistics.passes.accuracy,statistics.tackles.total,statistics.tackles.blocks,statistics.tackles.interceptions,statistics.duels.total,statistics.duels.won,statistics.dribbles.attempts,statistics.dribbles.success,statistics.dribbles.past,statistics.fouls.drawn,statistics.fouls.committed,statistics.cards.yellow,statistics.cards.yellowred,statistics.cards.red,statistics.penalty.won,statistics.penalty.commited,statistics.penalty.scored,statistics.penalty.missed,statistics.penalty.saved
10,46665,Iñigo Pérez,Iñigo,Pérez Soto,34,1988-01-18,Pamplona,Spain,Spain,178 cm,74 kg,False,https://media-3.api-sports.io/football/players/46665.png,727,Osasuna,https://media-3.api-sports.io/football/teams/727.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,10.0,4.0,334.0,,Midfielder,6.711111,False,6.0,4.0,34.0,2.0,1.0,1.0,0.0,,,119.0,8.0,8.0,3.0,,,27.0,8.0,3.0,,,3.0,,0.0,0.0,0.0,,,0.0,0.0,
11,46685,R. Azeez,Ramon Olamilekan,Azeez,29,1992-12-12,Abuja,Nigeria,Nigeria,169 cm,67 kg,False,https://media-2.api-sports.io/football/players/46685.png,715,Granada CF,https://media-2.api-sports.io/football/teams/715.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
12,46725,R. Manaj,Rey Aldo,Manaj,26,1997-02-24,Lushnje,Albania,Albania,182 cm,76 kg,False,https://media-3.api-sports.io/football/players/46725.png,529,Barcelona,https://media-1.api-sports.io/football/teams/529.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
13,46931,Álvaro Giménez,Álvaro,Giménez Candela,32,1991-05-19,Elche,Spain,Spain,183 cm,83 kg,False,https://media-3.api-sports.io/football/players/46931.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
14,47335,Dídac Vilá Rosselló,Dídac,Vilá Rosselló,33,1989-06-09,Mataró,Spain,Spain,185 cm,74 kg,False,https://media-2.api-sports.io/football/players/47335.png,540,Espanyol,https://media-1.api-sports.io/football/teams/540.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,9.0,1.0,196.0,,Defender,6.428571,False,8.0,0.0,31.0,,,0.0,0.0,,,70.0,3.0,8.0,7.0,1.0,3.0,27.0,12.0,1.0,1.0,,1.0,7.0,3.0,0.0,0.0,,,0.0,0.0,
15,295879,John Chetauya,John,Chetauya Donald,21,2000-08-30,,Spain,Spain,185 cm,,False,https://media-3.api-sports.io/football/players/295879.png,797,Elche,https://media-2.api-sports.io/football/teams/797.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
16,336592,Ibrahima Cámara,Ibrahima Vaniel,Cámara Silva,20,2003-01-18,Madrid,Spain,Spain,181 cm,,False,https://media-1.api-sports.io/football/players/336592.png,530,Atletico Madrid,https://media-1.api-sports.io/football/teams/530.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
17,350364,Iván Sanz,Iván,Sanz,19,2003-01-08,,Spain,Spain,,,False,https://media-2.api-sports.io/football/players/350364.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
18,353865,Victor Wehbi Aznar Ussen,Victor Wehbi,Aznar Ussen,20,2002-10-17,São Paulo,Brazil,Spain,189 cm,,False,https://media-1.api-sports.io/football/players/353865.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
19,364416,Jesús,Jesús,López Soria,20,2002-08-01,La Nucía,Spain,Spain,187 cm,,False,https://media-3.api-sports.io/football/players/364416.png,797,Elche,https://media-3.api-sports.io/football/teams/797.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
20,1706,C. Bacca,Carlos Arturo,Bacca Ahumada,37,1986-09-08,Puerto Colombia,Colombia,Colombia,181 cm,77 kg,False,https://media-3.api-sports.io/football/players/1706.png,715,Granada CF,https://media-1.api-sports.io/football/teams/715.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,17.0,4.0,506.0,,Attacker,6.712500,False,13.0,3.0,30.0,6.0,2.0,0.0,0.0,1.0,,93.0,7.0,4.0,4.0,,1.0,57.0,27.0,11.0,7.0,,8.0,3.0,3.0,0.0,0.0,,,0.0,0.0,
21,46770,Jon Garrido,Jon Ander,Garrido Moracia,33,1989-10-09,Bilbao,Spain,Spain,185 cm,80 kg,False,https://media-2.api-sports.io/football/players/46770.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
22,47095,Nano,Alexander,Mesa Travieso,27,1995-02-05,La Laguna,Spain,Spain,178 cm,77 kg,False,https://media-3.api-sports.io/football/players/47095.png,724,Cadiz,https://media-1.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
23,161875,Hugo González,Hugo,González Sotos,20,2003-02-07,Valencia,Spain,Spain,,,False,https://media-3.api-sports.io/football/players/161875.png,532,Valencia,https://media-2.api-sports.io/football/teams/532.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
24,163453,Valentino Fattore,Valentino,Fattore Scotta,22,2001-08-10,Buenos Aires,Argentina,Spain,178 cm,,False,https://media-3.api-sports.io/football/players/163453.png,536,Sevilla,https://media-3.api-sports.io/football/teams/536.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,1.0,0.0,0.0,,Defender,,False,1.0,0.0,4.0,,,0.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
25,163641,Adrián González,Adrián,González Moyano,23,2000-03-28,Dos Hermanas,Spain,Spain,189 cm,,False,https://media-2.api-sports.io/football/players/163641.png,536,Sevilla,https://media-3.api-sports.io/football/teams/536.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
26,182556,Alan Godoy,Alan,Godoy Domínguez,20,2003-05-04,Las Palmas de Gran Canaria,Spain,Spain,,,False,https://media-3.api-sports.io/football/players/182556.png,542,Alaves,https://media-3.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
27,182736,Lluis Recasens,Lluis,Recasens Vives,21,2002-02-19,Tarragona,Spain,Spain,,,False,https://media-2.api-sports.io/football/players/182736.png,540,Espanyol,https://media-2.api-sports.io/football/teams/540.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,1.0,0.0,44.0,,Defender,6.900000,False,1.0,0.0,1.0,,,0.0,0.0,,,11.0,,6.0,2.0,,2.0,3.0,3.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,
28,182742,Alejandro Cea,Alejandro,Pérez Cea,22,2001-01-07,El Masnou,Spain,Spain,,,False,https://media-3.api-sports.io/football/players/182742.png,540,Espanyol,https://media-3.api-sports.io/football/teams/540.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
29,185714,Fran González,Francisco Manuel,González Verjaga,25,1998-08-13,,Spain,Spain,190 cm,,False,https://media-2.api-sports.io/football/players/185714.png,530,Atletico Madrid,https://media-3.api-sports.io/football/teams/530.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
30,185890,T. Giaquinto,Tomás,Giaquinto,23,2000-03-20,Mar del Plata,Argentina,Argentina,,,False,https://media-2.api-sports.io/football/players/185890.png,798,Mallorca,https://media-1.api-sports.io/football/teams/798.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
31,188617,Pablo Gálvez,Pablo,Gálvez Miranda,22,2001-10-30,,Spain,Spain,,,False,https://media-3.api-sports.io/football/players/188617.png,798,Mallorca,https://media-3.api-sports.io/football/teams/798.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
32,189864,José Manuel,José Manuel,López Sánchez,24,1999-02-25,Archena,Spain,Spain,,,False,https://media-2.api-sports.io/football/players/189864.png,539,Levante,https://media-1.api-sports.io/football/teams/539.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
33,208045,Sergio Camus,Sergio,Camus Perojo,26,1997-04-19,Colindres,Spain,Spain,176 cm,73 kg,False,https://media-3.api-sports.io/football/players/208045.png,530,Atletico Madrid,https://media-1.api-sports.io/football/teams/530.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
34,208055,Miguel Martín,Miguel,Martín García,22,2001-01-12,,Spain,Spain,,,False,https://media-1.api-sports.io/football/players/208055.png,798,Mallorca,https://media-2.api-sports.io/football/teams/798.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
35,286604,Gori,Gregorio,Gracia Sánchez,21,2002-05-15,Arenys de Munt,Spain,Spain,,,False,https://media-3.api-sports.io/football/players/286604.png,540,Espanyol,https://media-1.api-sports.io/football/teams/540.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,1.0,0.0,8.0,,Midfielder,6.700000,False,1.0,0.0,5.0,,,0.0,0.0,,,6.0,1.0,5.0,,,,2.0,,,,,,1.0,1.0,0.0,0.0,,,0.0,0.0,
36,292140,Marchena,Antonio José,Marchena Millán,21,2002-07-27,Brenes,Spain,Spain,182 cm,71 kg,False,https://media-1.api-sports.io/football/players/292140.png,543,Real Betis,https://media-1.api-sports.io/football/teams/543.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
37,307005,Aleix Gorjón,Aleix,Gorjón Vivó,21,2002-09-26,Sitges,Spain,Spain,182 cm,71 kg,False,https://media-2.api-sports.io/football/players/307005.png,540,Espanyol,https://media-2.api-sports.io/football/teams/540.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
38,333672,César Tárrega,César,Tárrega Requeni,21,2002-02-26,Valencia,Spain,Spain,193 cm,,False,https://media-3.api-sports.io/football/players/333672.png,532,Valencia,https://media-3.api-sports.io/football/teams/532.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
39,349561,Ferrán Quetglás,Ferrán,Quetglás Llorente,18,2005-06-05,Palma de Mallorca,Spain,Spain,,,False,https://media-3.api-sports.io/football/players/349561.png,798,Mallorca,https://media-1.api-sports.io/football/teams/798.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0
40,669,Y. Fékir,Yassin,Fékir,26,1997-05-05,Lyon,France,France,170 cm,65 kg,False,https://media-3.api-sports.io/football/players/669.png,543,Real Betis,https://media-3.api-sports.io/football/teams/543.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
41,85703,T. Carrique,Thomas,Carrique,24,1999-02-26,Tarbes,France,France,173 cm,72 kg,False,https://media-2.api-sports.io/football/players/85703.png,538,Celta Vigo,https://media-1.api-sports.io/football/teams/538.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
42,125386,J. Flere,Juan,Flere Pizzuti,25,1998-05-12,Bariloche,Argentina,Argentina,182 cm,,False,https://media-2.api-sports.io/football/players/125386.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0
43,162545,Manu Lama,Manuel,Lama Maroto,22,2001-02-12,Madrid,Spain,Spain,192 cm,82 kg,False,https://media-1.api-sports.io/football/players/162545.png,530,Atletico Madrid,https://media-1.api-sports.io/football/teams/530.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
44,163245,Martín Calderón,Martín Manuel,Calderón Gómez,24,1999-03-01,Jerez de la Frontera,Spain,Spain,183 cm,77 kg,False,https://media-2.api-sports.io/football/players/163245.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,6.0,1.0,111.0,,Midfielder,6.533333,False,5.0,1.0,12.0,1.0,,0.0,0.0,,,45.0,1.0,6.0,2.0,,1.0,19.0,10.0,1.0,1.0,,1.0,4.0,1.0,0.0,0.0,,,0.0,0.0,
45,182164,Pepe Sánchez,José,Sánchez Martínez,23,2000-03-02,Linares,Spain,Spain,185 cm,63 kg,False,https://media-1.api-sports.io/football/players/182164.png,715,Granada CF,https://media-1.api-sports.io/football/teams/715.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,12.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
46,182492,Álvaro García,Álvaro,García Segovia,23,2000-06-01,Albacete,Spain,Spain,184 cm,,False,https://media-3.api-sports.io/football/players/182492.png,540,Espanyol,https://media-3.api-sports.io/football/teams/540.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Defender,,False,0.0,0.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
47,182669,Álex Blesa,Alejandro,Blesa Pina,21,2002-01-15,Valencia,Spain,Spain,180 cm,,False,https://media-1.api-sports.io/football/players/182669.png,539,Levante,https://media-3.api-sports.io/football/teams/539.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,11.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
48,182731,Picón,Pablo Martín,Picón Álvaro,23,2000-02-01,Valencia,Spain,Spain,,,False,https://media-3.api-sports.io/football/players/182731.png,539,Levante,https://media-3.api-sports.io/football/teams/539.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
49,182757,Iván Chapela,Iván,Chapela López,24,1999-05-21,Chiclana de la Frontera,Spain,Spain,,,False,https://media-2.api-sports.io/football/players/182757.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,9.0,4.0,398.0,,Attacker,6.511111,False,5.0,4.0,16.0,2.0,,0.0,0.0,,,75.0,2.0,5.0,4.0,1.0,4.0,37.0,20.0,5.0,3.0,,9.0,4.0,0.0,0.0,0.0,,,0.0,0.0,
