,player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.injured,player.photo,statistics.team.id,statistics.team.name,statistics.team.logo,statistics.league.id,statistics.league.name,statistics.league.country,statistics.league.logo,statistics.league.flag,statistics.league.season,statistics.games.appearences,statistics.games.lineups,statistics.games.minutes,statistics.games.number,statistics.games.position,statistics.games.rating,statistics.games.captain,statistics.substitutes.in,statistics.substitutes.out,statistics.substitutes.bench,statistics.shots.total,statistics.shots.on,statistics.goals.total,statistics.goals.conceded,statistics.goals.assists,statistics.goals.saves,statistics.passes.total,statistics.passes.key,statistics.passes.accuracy,statistics.tackles.total,statistics.tackles.blocks,statistics.tackles.interceptions,statistics.duels.total,statistics.duels.won,statistics.dribbles.attempts,statistics.dribbles.success,statistics.dribbles.past,statistics.fouls.drawn,statistics.fouls.committed,statistics.cards.yellow,statistics.cards.yellowred,statistics.cards.red,statistics.penalty.won,statistics.penalty.commited,statistics.penalty.scored,statistics.penalty.missed,statistics.penalty.saved
0,1630,M. Musacchio,Mateo Pablo,Musacchio,31,1990-08-26,Rosario,Argentina,Argentina,180 cm,73 kg,False,https://media-2.api-sports.io/football/players/1630.png,533,Villarreal,https://media-1.api-sports.io/football/teams/533.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,23.0,23.0,2067.0,,Defender,6.982608,False,0.0,1.0,2.0,8.0,0.0,0.0,,2.0,,696.0,4.0,79.0,,,36.0,159.0,83.0,1.0,1.0,,9.0,24.0,6.0,0.0,0.0,,1.0,0.0,0.0,
1,25409,Ignacio Camacho,Ignacio,Camacho Barnola,31,1990-05-04,Zaragoza,Spain,Spain,183 cm,75 kg,False,https://media-3.api-sports.io/football/players/25409.png,535,Malaga,https://media-2.api-sports.io/football/teams/535.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2016,35.0,35.0,3146.0,,Midfielder,7.077142,False,0.0,1.0,0.0,40.0,13.0,4.0,,2.0,,1421.0,14.0,75.0,,,115.0,607.0,323.0,12.0,7.0,,64.0,92.0,15.0,0.0,0.0,,1.0,0.0,0.0,
2,46784,Dani Giménez,Daniel,Giménez Hernández,38,1983-07-30,Vigo,Spain,Spain,185 cm,81 kg,False,https://media-1.api-sports.io/football/players/46784.png,543,Real Betis,https://media-1.api-sports.io/football/teams/543.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,1.0,1.0,90.0,,Goalkeeper,6.300000,False,0.0,0.0,36.0,0.0,0.0,0.0,2.0,,3.0,12.0,0.0,50.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0
3,46852,Carlos Martínez Díez,Carlos,Martínez Díez,34,1986-04-09,Lodosa,Spain,Spain,189 cm,79 kg,False,https://media-3.api-sports.io/football/players/46852.png,548,Real Sociedad,https://media-2.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,10.0,10.0,870.0,,Defender,6.990000,False,0.0,1.0,1.0,1.0,1.0,0.0,,2.0,,292.0,7.0,74.0,,,22.0,89.0,57.0,16.0,9.0,,12.0,8.0,2.0,0.0,0.0,,,0.0,0.0,
4,47230,Javier Márquez Moreno,Javier,Márquez Moreno,34,1986-05-11,Badalona,Spain,Spain,174 cm,71 kg,False,https://media-1.api-sports.io/football/players/47230.png,715,Granada CF,https://media-1.api-sports.io/football/teams/715.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,7.0,4.0,397.0,,Midfielder,6.671428,False,3.0,1.0,10.0,11.0,2.0,0.0,,,,203.0,3.0,76.0,,,12.0,59.0,30.0,5.0,5.0,,14.0,9.0,2.0,0.0,0.0,,,0.0,0.0,
5,47259,Bergara,Markel,Bergara Larrañaga,34,1986-05-05,Elgoibar,Spain,Spain,180 cm,74 kg,False,https://media-2.api-sports.io/football/players/47259.png,548,Real Sociedad,https://media-2.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,6.0,3.0,286.0,,Midfielder,6.620000,False,3.0,1.0,8.0,0.0,0.0,0.0,,,,93.0,1.0,63.0,,,5.0,44.0,22.0,2.0,1.0,,9.0,5.0,0.0,0.0,0.0,,,0.0,0.0,
6,47280,Beñat,Beñat,Etxebarria Urkiaga,34,1987-02-19,Igorre,Spain,Spain,176 cm,75 kg,False,https://media-2.api-sports.io/football/players/47280.png,531,Athletic Club,https://media-3.api-sports.io/football/teams/531.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,32.0,28.0,2410.0,,Midfielder,7.212500,False,4.0,15.0,7.0,35.0,11.0,1.0,,5.0,,1255.0,72.0,82.0,,,36.0,208.0,111.0,27.0,18.0,,26.0,24.0,9.0,0.0,0.0,,,0.0,0.0,
7,47284,Iturraspe,Ander,Iturraspe Derteano,31,1989-03-08,Abadiño,Spain,Spain,187 cm,80 kg,False,https://media-2.api-sports.io/football/players/47284.png,531,Athletic Club,https://media-1.api-sports.io/football/teams/531.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,24.0,12.0,1152.0,,Midfielder,6.691666,False,12.0,6.0,21.0,4.0,1.0,0.0,,1.0,,617.0,11.0,79.0,,,32.0,126.0,61.0,5.0,2.0,,12.0,26.0,3.0,0.0,0.0,,,0.0,0.0,
8,47289,Susaeta,Markel,Susaeta Laskurain,34,1987-12-14,Eibar,Spain,Spain,179 cm,63 kg,False,https://media-1.api-sports.io/football/players/47289.png,531,Athletic Club,https://media-3.api-sports.io/football/teams/531.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2016,26.0,11.0,1104.0,,Attacker,6.676923,False,15.0,8.0,25.0,15.0,4.0,1.0,,2.0,,326.0,28.0,73.0,,,19.0,218.0,110.0,50.0,29.0,,35.0,18.0,4.0,0.0,0.0,,,0.0,0.0,
9,47290,Aduriz,Aritz,Aduriz Zubeldia,39,1981-02-11,San Sebastián,Spain,Spain,181 cm,77 kg,False,https://media-1.api-sports.io/football/players/47290.png,531,Athletic Club,https://media-1.api-sports.io/football/teams/531.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,32.0,27.0,2463.0,,Attacker,7.125806,False,5.0,5.0,5.0,85.0,45.0,16.0,,1.0,,354.0,23.0,62.0,,,4.0,430.0,220.0,43.0,23.0,,58.0,37.0,9.0,1.0,0.0,2.0,,5.0,0.0,
10,47295,Moyà,Miguel Ángel,Moyà Rumbo,37,1984-04-02,Binissalem,Spain,Spain,188 cm,83 kg,False,https://media-1.api-sports.io/football/players/47295.png,530,Atletico Madrid,https://media-3.api-sports.io/football/teams/530.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,9.0,8.0,770.0,,Goalkeeper,6.922222,False,1.0,0.0,15.0,0.0,0.0,0.0,8.0,,25.0,100.0,0.0,53.0,,,0.0,5.0,4.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
11,47501,Gorka Iraizoz Moreno,Gorka,Iraizoz Moreno,38,1981-03-06,Pamplona,Spain,Spain,191 cm,87 kg,False,https://media-3.api-sports.io/football/players/47501.png,531,Athletic Club,https://media-3.api-sports.io/football/teams/531.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,16.0,15.0,1404.0,,Goalkeeper,6.750000,False,1.0,0.0,20.0,0.0,0.0,0.0,21.0,,41.0,311.0,0.0,58.0,,,0.0,9.0,8.0,1.0,1.0,,4.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2.0
12,47509,Carles Planas Antolínez,Carles,Planas Antolínez,30,1991-03-04,Sant Celoni,Spain,Spain,173 cm,76 kg,False,https://media-2.api-sports.io/football/players/47509.png,538,Celta Vigo,https://media-1.api-sports.io/football/teams/538.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,12.0,11.0,947.0,,Defender,7.063636,False,1.0,2.0,5.0,2.0,0.0,0.0,,,,470.0,12.0,78.0,,,24.0,115.0,70.0,4.0,3.0,,9.0,14.0,3.0,0.0,0.0,,1.0,0.0,0.0,
13,47528,Alberto García,Alberto,García Cabrera,36,1985-02-09,Barcelona,Spain,Spain,181 cm,77 kg,False,https://media-2.api-sports.io/football/players/47528.png,731,Sporting Gijon,https://media-2.api-sports.io/football/teams/731.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
14,47542,Gorka Elustondo Urkola,Gorka,Elustondo Urkola,32,1987-03-18,Beasain,Spain,Spain,184 cm,79 kg,False,https://media-3.api-sports.io/football/players/47542.png,531,Athletic Club,https://media-1.api-sports.io/football/teams/531.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,2.0,1.0,104.0,,Midfielder,7.200000,False,1.0,0.0,12.0,1.0,1.0,0.0,,,,55.0,3.0,79.0,,,4.0,9.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
15,70132,Gaizka Toquero Pinedo,Gaizka,Toquero Pinedo,35,1984-08-09,Vitoria-Gasteiz,Spain,Spain,182 cm,72 kg,False,https://media-2.api-sports.io/football/players/70132.png,542,Alaves,https://media-2.api-sports.io/football/teams/542.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,23.0,15.0,1228.0,,Attacker,6.491304,False,8.0,13.0,14.0,9.0,5.0,1.0,,1.0,,227.0,15.0,56.0,,,10.0,209.0,94.0,30.0,11.0,,22.0,17.0,4.0,0.0,0.0,,,0.0,0.0,
