,player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.injured,player.photo,statistics.team.id,statistics.team.name,statistics.team.logo,statistics.league.id,statistics.league.name,statistics.league.country,statistics.league.logo,statistics.league.flag,statistics.league.season,statistics.games.appearences,statistics.games.lineups,statistics.games.minutes,statistics.games.number,statistics.games.position,statistics.games.rating,statistics.games.captain,statistics.substitutes.in,statistics.substitutes.out,statistics.substitutes.bench,statistics.shots.total,statistics.shots.on,statistics.goals.total,statistics.goals.conceded,statistics.goals.assists,statistics.goals.saves,statistics.passes.total,statistics.passes.key,statistics.passes.accuracy,statistics.tackles.total,statistics.tackles.blocks,statistics.tackles.interceptions,statistics.duels.total,statistics.duels.won,statistics.dribbles.attempts,statistics.dribbles.success,statistics.dribbles.past,statistics.fouls.drawn,statistics.fouls.committed,statistics.cards.yellow,statistics.cards.yellowred,statistics.cards.red,statistics.penalty.won,statistics.penalty.commited,statistics.penalty.scored,statistics.penalty.missed,statistics.penalty.saved
0,367,Iker Casillas Fernández,Iker,Casillas Fernández,38,1981-05-20,Móstoles,Spain,Spain,182 cm,84 kg,False,https://media-1.api-sports.io/football/players/367.png,541,Real Madrid,https://media-1.api-sports.io/football/teams/541.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2015,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
1,1630,M. Musacchio,Mateo Pablo,Musacchio,31,1990-08-26,Rosario,Argentina,Argentina,180 cm,73 kg,False,https://media-1.api-sports.io/football/players/1630.png,533,Villarreal,https://media-3.api-sports.io/football/teams/533.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2015,13.0,12.0,1010.0,,Defender,7.092307,False,1.0,3.0,2.0,2.0,1.0,1.0,,,,380.0,2.0,83.0,17.0,7.0,38.0,80.0,41.0,4.0,2.0,,9.0,13.0,1.0,0.0,0.0,,,0.0,0.0,
2,46784,Dani Giménez,Daniel,Giménez Hernández,38,1983-07-30,Vigo,Spain,Spain,185 cm,81 kg,False,https://media-3.api-sports.io/football/players/46784.png,543,Real Betis,https://media-2.api-sports.io/football/teams/543.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2015,3.0,2.0,207.0,,Goalkeeper,6.666666,False,1.0,0.0,35.0,0.0,0.0,0.0,3.0,,5.0,40.0,0.0,49.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
3,46852,Carlos Martínez Díez,Carlos,Martínez Díez,34,1986-04-09,Lodosa,Spain,Spain,189 cm,79 kg,False,https://media-1.api-sports.io/football/players/46852.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2015,10.0,6.0,536.0,,Defender,7.150000,False,4.0,1.0,6.0,3.0,0.0,0.0,,2.0,,212.0,6.0,64.0,,,25.0,60.0,42.0,9.0,4.0,,6.0,5.0,2.0,0.0,0.0,,,0.0,0.0,
4,47259,Bergara,Markel,Bergara Larrañaga,34,1986-05-05,Elgoibar,Spain,Spain,180 cm,74 kg,False,https://media-2.api-sports.io/football/players/47259.png,548,Real Sociedad,https://media-3.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2015,20.0,15.0,1355.0,,Midfielder,6.905000,False,5.0,6.0,13.0,12.0,4.0,1.0,,,,446.0,5.0,82.0,,,53.0,170.0,95.0,5.0,4.0,,19.0,33.0,7.0,1.0,0.0,,1.0,0.0,0.0,
5,47280,Beñat,Beñat,Etxebarria Urkiaga,34,1987-02-19,Igorre,Spain,Spain,176 cm,75 kg,False,https://media-3.api-sports.io/football/players/47280.png,531,Athletic Club,https://media-2.api-sports.io/football/teams/531.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2015,36.0,32.0,2900.0,,Midfielder,7.183333,False,4.0,10.0,5.0,28.0,9.0,1.0,0.0,5.0,,1650.0,64.0,67.0,77.0,4.0,64.0,319.0,162.0,31.0,15.0,,54.0,38.0,8.0,0.0,0.0,,,0.0,0.0,
6,47289,Susaeta,Markel,Susaeta Laskurain,34,1987-12-14,Eibar,Spain,Spain,179 cm,63 kg,False,https://media-2.api-sports.io/football/players/47289.png,531,Athletic Club,https://media-1.api-sports.io/football/teams/531.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2015,28.0,22.0,1920.0,,Attacker,6.785714,False,6.0,13.0,13.0,21.0,10.0,3.0,0.0,8.0,,546.0,42.0,56.0,54.0,0.0,27.0,298.0,118.0,70.0,20.0,,30.0,25.0,3.0,0.0,0.0,,,0.0,0.0,
7,47295,Moyà,Miguel Ángel,Moyà Rumbo,37,1984-04-02,Binissalem,Spain,Spain,188 cm,83 kg,False,https://media-1.api-sports.io/football/players/47295.png,530,Atletico Madrid,https://media-3.api-sports.io/football/teams/530.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2015,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,38.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
8,47501,Gorka Iraizoz Moreno,Gorka,Iraizoz Moreno,38,1981-03-06,Pamplona,Spain,Spain,191 cm,87 kg,False,https://media-2.api-sports.io/football/players/47501.png,531,Athletic Club,https://media-2.api-sports.io/football/teams/531.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2015,37.0,37.0,3244.0,,Goalkeeper,6.800000,False,0.0,0.0,0.0,0.0,0.0,0.0,43.0,,93.0,675.0,2.0,55.0,,,2.0,15.0,10.0,1.0,0.0,,2.0,1.0,1.0,0.0,1.0,,,0.0,0.0,1.0
9,47509,Carles Planas Antolínez,Carles,Planas Antolínez,30,1991-03-04,Sant Celoni,Spain,Spain,173 cm,76 kg,False,https://media-3.api-sports.io/football/players/47509.png,538,Celta Vigo,https://media-3.api-sports.io/football/teams/538.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2015,26.0,18.0,1678.0,,Defender,6.760869,False,8.0,3.0,20.0,3.0,1.0,0.0,0.0,2.0,,709.0,9.0,65.0,61.0,4.0,65.0,188.0,103.0,3.0,2.0,,10.0,18.0,4.0,0.0,0.0,,,0.0,0.0,
10,47528,Alberto García,Alberto,García Cabrera,36,1985-02-09,Barcelona,Spain,Spain,181 cm,77 kg,False,https://media-1.api-sports.io/football/players/47528.png,731,Sporting Gijon,https://media-3.api-sports.io/football/teams/731.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2015,6.0,6.0,540.0,,Goalkeeper,6.950000,False,0.0,0.0,31.0,,,0.0,13.0,,28.0,177.0,,12.0,1.0,,1.0,3.0,2.0,,,,1.0,,0.0,0.0,0.0,,,0.0,0.0,0.0
11,47542,Gorka Elustondo Urkola,Gorka,Elustondo Urkola,32,1987-03-18,Beasain,Spain,Spain,184 cm,79 kg,False,https://media-3.api-sports.io/football/players/47542.png,531,Athletic Club,https://media-1.api-sports.io/football/teams/531.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2015,11.0,4.0,465.0,,Midfielder,6.700000,False,7.0,1.0,18.0,3.0,2.0,1.0,,,,188.0,2.0,82.0,,,22.0,49.0,19.0,2.0,2.0,,1.0,10.0,1.0,0.0,0.0,,1.0,0.0,0.0,
12,77168,Álvaro Cejudo Carmona,Álvaro,Cejudo Carmona,37,1984-01-29,Córdoba,Spain,Spain,179 cm,74 kg,False,https://media-3.api-sports.io/football/players/77168.png,543,Real Betis,https://media-1.api-sports.io/football/teams/543.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2015,30.0,21.0,1876.0,,Midfielder,6.696666,False,9.0,12.0,14.0,36.0,11.0,1.0,,2.0,,483.0,27.0,70.0,61.0,4.0,33.0,350.0,162.0,83.0,40.0,,41.0,45.0,10.0,0.0,0.0,,,0.0,0.0,
